time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
11.990584,-0.005016,-0.002868,-0.001677
12.020703,-0.002753,0.000600,-0.001817
12.050822,-0.000996,0.002762,-0.000572
12.090981,0.000218,-0.002118,-0.000575
12.121100,0.004337,-0.003630,-0.002824
12.151219,0.001350,-0.003342,-0.003227
12.191378,-0.001704,-0.001704,-0.005240
12.221497,-0.007270,-0.000512,-0.000542
12.251617,0.004653,-0.001181,-0.005801
12.291775,0.007528,-0.002547,-0.004600
12.321895,0.008991,-0.004384,0.003447
12.352014,-0.001939,0.002486,0.003855
12.392172,0.001869,0.001151,-0.002072
12.422292,0.002713,-0.004450,-0.001650
12.452411,-0.002404,-0.004490,0.000623
12.492569,0.000567,-0.001995,0.001088
12.522689,-0.000002,-0.000631,-0.002058
12.552808,-0.004877,-0.002162,-0.001125
12.592967,0.005626,-0.001116,-0.001152
12.613046,0.001740,-0.000316,-0.002143
12.643200,0.001290,-0.001581,-0.002258
12.683359,-0.000816,-0.002609,-0.003220
12.713478,-0.002563,0.000336,-0.003494
12.743597,-0.001738,-0.003902,0.000700
12.783756,0.001043,0.000361,0.000029
12.813875,0.004949,-0.001012,-0.006117
12.843994,0.004811,0.001452,-0.001555
12.884153,-0.004222,-0.001934,0.000366
12.914272,0.001792,-0.002037,-0.002780
12.944391,-0.001313,-0.000412,-0.000479
12.984550,-0.002827,-0.003182,-0.001540
13.014669,-0.003290,-0.004531,-0.002077
13.044788,0.001033,-0.003694,-0.004320
13.074907,0.006102,-0.000938,-0.000811
13.115066,-0.002784,-0.002148,0.000036
13.145185,0.002327,-0.001160,-0.003418
13.175304,0.000842,-0.002965,-0.001668
13.215463,0.005628,0.000744,-0.002221
13.245582,0.003281,0.002065,-0.007091
13.275701,-0.002426,-0.001815,-0.001256
13.315860,0.000119,-0.004849,0.001856
13.345979,-0.002723,0.002233,-0.001361
13.376098,-0.004625,-0.003816,-0.001813
13.416257,-0.001044,0.000175,0.001986
13.446376,-0.007796,-0.003693,0.003716
13.476496,0.001603,-0.002825,-0.000248
13.516654,-0.001523,-0.001662,-0.004072
13.546773,0.001745,-0.000249,-0.001969
13.576893,0.005628,-0.000377,-0.002055
13.617051,-0.004903,-0.000530,-0.001356
13.647171,-0.006786,-0.002054,-0.000443
13.677290,-0.003237,0.000007,-0.004754
13.717448,-0.000670,0.000357,-0.003288
13.747568,-0.000193,-0.003707,0.000477
13.777687,-0.004600,-0.005279,0.000548
13.817846,0.001072,-0.000510,-0.003678
13.847965,0.005760,-0.002281,-0.002195
13.878084,-0.002833,-0.001754,-0.001206
13.908203,-0.004318,-0.002627,-0.002288
13.948362,0.001646,-0.003318,-0.002919
13.978481,-0.007161,-0.000511,-0.001823
14.008600,-0.007916,-0.003700,-0.003195
14.048759,-0.001053,-0.001359,-0.004337
14.078878,-0.003558,-0.000858,0.001509
14.108997,-0.000746,-0.000360,-0.000964
14.149156,-0.004279,-0.002311,-0.004809
14.179275,-0.000987,-0.003767,-0.004483
14.209394,0.007535,-0.000965,-0.007918
14.249552,0.000078,0.003238,-0.002876
14.279671,0.000481,-0.002858,0.005683
14.309790,-0.001296,-0.001888,0.001243
14.349950,-0.005322,-0.002578,-0.005067
14.380069,-0.001715,0.000285,-0.001085
14.410188,-0.005291,-0.001010,0.003761
14.450346,-0.007542,-0.000707,-0.000792
14.480465,-0.003043,-0.004855,-0.003329
14.510584,-0.002762,-0.003325,-0.004978
14.550744,-0.003151,-0.001329,-0.003845
14.580863,-0.003410,-0.000666,-0.002233
14.610982,-0.000651,-0.001973,-0.003085
14.651141,-0.000220,-0.003444,-0.003552
14.681260,-0.001663,-0.001012,-0.000675
14.711379,-0.005811,-0.002576,-0.000672
14.741499,-0.003219,-0.007342,-0.002628
14.781656,-0.002590,-0.003262,-0.002230
14.811776,-0.000020,-0.000724,-0.001841
14.841895,-0.001253,-0.002525,0.002434
14.882054,-0.006003,-0.005621,-0.000633
14.912174,0.000684,-0.001145,-0.003750
14.942293,-0.001056,-0.004635,-0.003283
14.982452,-0.010031,-0.003087,-0.001951
15.012571,-0.007537,-0.004171,-0.000946
15.042690,0.000342,0.000871,-0.006641
15.082849,-0.002324,-0.005708,-0.002544
15.112968,0.005169,0.002981,-0.006789
15.143087,0.000387,0.004116,-0.006289
15.183246,-0.004078,-0.001271,0.001375
15.213365,-0.001038,0.000910,-0.001626
15.243484,0.000001,-0.004660,-0.003971
15.283643,0.001490,-0.002230,-0.002168
15.313762,-0.004169,-0.005771,0.003187
15.343881,-0.004113,-0.005112,-0.000107
15.384040,0.001286,-0.002132,-0.003277
15.414159,-0.003414,-0.002070,0.000355
15.444278,0.005451,-0.003842,-0.001481
15.484437,0.002584,0.000229,0.000001
15.514556,0.000283,0.001034,0.000926
15.544675,-0.005548,-0.003623,0.001121
15.584834,0.006730,-0.005669,-0.007203
15.614953,0.005870,-0.002544,-0.006498
15.645072,-0.008376,-0.002234,0.005871
15.675191,-0.015476,-0.001001,0.003047
15.715350,-0.003691,0.002335,-0.000682
15.745469,0.008914,0.001498,-0.002767
15.775588,-0.001549,-0.004049,-0.003695
15.815747,-0.003571,-0.002058,-0.000984
15.845866,-0.003780,0.000202,-0.002576
15.875985,-0.002998,-0.002557,-0.005874
15.916144,-0.010048,-0.001461,-0.007111
15.946263,-0.000981,-0.002557,-0.009587
15.976382,-0.000244,0.005518,-0.010998
16.017761,0.007953,-0.001724,0.000742
16.057920,-0.008770,-0.006727,0.001925
16.088039,-0.002914,-0.001909,-0.005190
16.118158,-0.004397,-0.000515,-0.004197
16.158317,-0.007111,-0.008679,0.002608
16.188436,-0.006800,-0.003217,0.001028
16.218555,0.003869,-0.002675,-0.006162
16.258714,0.004179,-0.003995,-0.005392
16.288833,0.009572,-0.001200,-0.005427
16.318953,0.007811,-0.002378,-0.000028
16.359111,-0.005476,-0.002566,-0.001375
16.389231,-0.004942,-0.002854,-0.000287
16.419350,-0.001976,-0.003588,-0.001091
16.459508,-0.007762,-0.003954,-0.001389
16.489628,-0.009449,-0.006763,0.000117
16.519747,-0.002605,-0.002537,-0.000165
16.559906,0.000901,-0.002994,0.000123
16.590025,-0.001700,0.001345,-0.000005
16.620144,-0.003637,-0.002126,0.004835
16.650263,-0.006478,-0.004283,0.000817
16.690422,0.002612,-0.001296,-0.006018
16.720541,-0.018142,-0.005381,-0.001640
16.750660,0.005837,0.000267,-0.005788
16.790819,-0.007601,0.000429,-0.001705
16.820938,-0.006078,-0.002614,0.000358
16.851057,0.004883,0.000564,-0.000052
16.891216,-0.002397,0.000026,-0.003434
16.921335,-0.005696,-0.003591,-0.001320
16.951454,-0.006771,-0.001677,0.002627
16.991613,0.000997,-0.002231,-0.002238
17.021732,0.001858,-0.001139,-0.007806
17.051851,-0.002994,-0.003547,-0.002158
17.092010,-0.000320,0.004311,0.000114
17.122129,0.000182,-0.000287,-0.002373
17.152248,-0.004993,-0.002773,-0.003899
17.192407,-0.000337,-0.001087,-0.000793
17.222526,-0.000524,-0.002483,-0.002866
17.252645,0.001521,-0.003605,-0.003672
17.292804,-0.003455,-0.000560,-0.000948
17.322923,-0.003062,-0.000802,-0.000524
17.353042,0.000893,-0.003964,-0.001912
17.393201,-0.004098,-0.004503,0.000298
17.423320,-0.001536,0.001153,-0.001772
17.453439,-0.007037,-0.003602,-0.000048
17.483558,-0.007560,-0.004108,-0.003099
17.523717,0.001793,0.000176,-0.010127
17.553836,-0.005313,0.001525,0.000664
17.583956,-0.004052,-0.002660,0.002992
17.624114,-0.004284,-0.001582,0.000236
17.654233,-0.005205,-0.003710,-0.004186
17.684352,-0.003897,-0.000416,-0.001898
17.724511,-0.006331,-0.002507,0.000948
17.754630,-0.001321,0.000454,-0.004133
17.784750,-0.005515,-0.002336,-0.003043
17.824908,0.002137,0.001254,-0.002013
17.855028,-0.001717,-0.002073,-0.003158
17.885147,-0.007806,0.001280,-0.004020
17.925305,-0.005909,-0.001006,-0.004370
17.955425,-0.003350,-0.001099,-0.004745
17.985544,-0.008480,-0.001022,-0.001614
18.025703,-0.004161,-0.002857,-0.001640
18.055822,-0.004588,-0.001683,-0.002353
18.085941,-0.000499,-0.003050,-0.002591
18.126100,-0.003665,0.001331,-0.002818
18.156219,-0.004637,-0.004222,-0.003982
18.186338,-0.003382,-0.001780,-0.006856
18.226496,0.001390,-0.002761,-0.004675
18.256615,0.004741,0.000512,-0.005381
18.286734,-0.002933,-0.000969,0.000008
18.316853,-0.002820,-0.005862,-0.001080
18.357013,-0.004853,-0.000734,-0.001686
18.387132,-0.004586,-0.004194,-0.003229
18.417251,-0.001621,0.001163,-0.001615
18.457409,-0.006214,-0.003898,0.000936
18.487528,0.000295,-0.002821,-0.003630
18.517647,-0.001360,-0.003121,-0.006169
18.557807,-0.001053,0.001667,-0.004495
18.587926,-0.001668,0.001327,-0.001523
18.618045,-0.005307,0.000930,-0.000363
18.658204,-0.004034,-0.004540,-0.006520
18.688323,-0.002407,-0.003143,-0.002872
18.718442,-0.006598,-0.006054,-0.000786
18.758600,-0.005152,-0.004503,-0.004003
18.788719,-0.005643,-0.003207,0.000280
18.818838,-0.005867,0.000104,-0.001161
18.858998,-0.001630,-0.002682,-0.001883
18.889117,0.001780,-0.002541,-0.005723
18.919236,-0.002444,-0.002757,-0.004141
18.959395,-0.004426,0.000948,-0.001014
18.989514,0.000132,0.001122,-0.009358
19.019633,-0.004696,0.002010,-0.005239
19.059791,-0.005698,-0.001149,0.001239
19.089910,-0.005704,-0.002064,-0.001634
19.120029,0.001587,-0.004940,-0.002447
19.150149,0.004397,-0.004091,-0.000543
19.190307,-0.002361,-0.005327,0.005194
19.220426,-0.000750,-0.000208,-0.000715
19.250546,-0.002667,-0.003441,-0.001982
19.290704,0.007431,0.000887,-0.001012
19.320824,0.002479,-0.001486,0.001289
19.350943,-0.002879,-0.001562,-0.000287
19.391101,-0.000529,-0.003507,-0.000710
19.421221,0.004015,0.000478,-0.001207
19.451340,0.000111,-0.003733,-0.000052
19.491499,-0.005340,0.002797,0.001427
19.521618,-0.003086,-0.002581,0.000316
19.551737,0.003379,-0.004002,-0.001056
19.591896,0.000334,-0.004019,0.003392
19.622015,-0.001781,-0.001033,0.003004
19.652134,-0.003589,0.001395,-0.001540
19.692293,-0.003845,-0.002074,-0.001737
19.722412,0.009204,-0.001072,-0.002649
19.752531,0.004833,0.001281,-0.007789
19.792690,0.003520,-0.004646,0.003681
19.822809,0.000489,-0.000528,0.000757
19.852928,-0.000974,-0.004021,0.000404
19.893087,-0.003304,0.001148,-0.004600
19.923206,-0.002467,-0.005552,-0.000325
19.953325,0.000443,-0.007391,-0.000218
19.993484,0.002377,-0.002969,-0.004825
20.024858,0.000608,0.000561,0.001560
20.054977,0.000242,-0.000041,0.001413
20.085096,-0.001329,-0.001155,-0.000216
20.125255,0.003086,-0.003708,-0.006191
20.155374,-0.005737,-0.003184,-0.002679
20.185493,0.000349,-0.002299,0.001421
20.225652,-0.006208,-0.005147,-0.000186
20.255771,-0.003873,-0.002011,-0.002479
20.285890,-0.002209,-0.003734,-0.004261
20.326049,-0.000871,-0.000326,-0.002648
