Timestamp,seconds,X,Y,Z,Profile,Activity
1/9/2020 12:01,24.302,-8.116455,-7.276581,-1.5337982,AR,walk
1/9/2020 12:01,24.401,-6.6472626,-7.410568,-1.935791,AR,walk
1/9/2020 12:01,24.501,-5.826523,-7.802994,-1.3016968,AR,walk
1/9/2020 12:01,24.602,-6.381653,-7.503891,-1.7180481,AR,walk
1/9/2020 12:01,24.701,-5.970093,-7.101898,-1.9094696,AR,walk
1/9/2020 12:01,24.801,-5.8863373,-7.4680023,-1.2921295,AR,walk
1/9/2020 12:01,24.902,-6.8817596,-7.4273224,-0.8374939,AR,walk
1/9/2020 12:01,25.001,-7.3220367,-7.389038,-0.51924133,AR,walk
1/9/2020 12:01,25.101,-7.738388,-7.166504,0.34695435,AR,walk
1/9/2020 12:01,25.202,-7.972885,-6.460617,0.033493042,AR,walk
1/9/2020 12:01,25.301,-7.9944153,-6.45105,-0.7417755,AR,walk
1/9/2020 12:01,25.402,-7.755142,-7.0157623,-1.5194397,AR,walk
1/9/2020 12:01,25.501,-6.948761,-7.4033966,-1.5385895,AR,walk
1/9/2020 12:01,25.601,-6.312271,-7.2957153,-1.8424683,AR,walk
1/9/2020 12:01,25.702,-5.8624115,-6.8937225,-1.6510468,AR,walk
1/9/2020 12:01,25.801,-6.644867,-6.6089783,-2.177475,AR,walk
1/9/2020 12:01,25.901,-7.750351,-7.350754,-2.4669952,AR,walk
1/9/2020 12:01,26.001,-6.3720856,-7.716858,-3.7256317,AR,walk
1/9/2020 12:01,26.102,-5.046463,-6.7046967,-3.8237305,AR,walk
1/9/2020 12:01,26.202,-5.60878,-6.9846497,-1.2155609,AR,walk
1/9/2020 12:01,26.301,-7.032501,-7.010971,0.44506836,AR,walk
1/9/2020 12:01,26.402,-8.819946,-6.795624,1.0241241,AR,walk
1/9/2020 12:01,26.501,-9.437286,-8.566299,1.557724,AR,walk
1/9/2020 12:01,26.602,-6.7046967,-5.9892426,3.0771637,AR,walk
1/9/2020 12:01,26.701,-7.092331,-5.883957,0.7346039,AR,walk
1/9/2020 12:01,26.801,-6.826721,-7.5134583,1.6103668,AR,walk
1/9/2020 12:01,26.902,-7.101898,-5.883957,-0.83987427,AR,walk
1/9/2020 12:01,27.002,-8.965912,-6.36969,-2.7493591,AR,walk
1/9/2020 12:01,27.102,-9.377472,-7.716858,-1.1365967,AR,walk
1/9/2020 12:01,27.201,-7.00618,-6.4654083,2.7804565,AR,walk
1/9/2020 12:01,27.301,-5.017746,-7.697708,-2.1439667,AR,walk
1/9/2020 12:01,27.402,-2.560318,-7.4081726,-0.8446655,AR,walk
1/9/2020 12:01,27.501,-4.845459,-6.4366913,-2.3641052,AR,walk
1/9/2020 12:01,27.601,-6.5778656,-8.685944,-0.94755554,AR,walk
1/9/2020 12:01,27.702,-10.119247,-8.456238,-0.3134613,AR,walk
