Date_time,Second,X,Y,Z,Profile,Activity
1/8/2020 19:25,65621,-1.7796631,-0.98838806,-1.3878326,AR,stairsu
1/8/2020 19:25,65632,-1.502945,-0.64385986,-1.7891846,AR,stairsu
1/8/2020 19:25,65641,-0.8713074,-0.91693115,-1.4635773,AR,stairsu
1/8/2020 19:25,65651,-0.5933533,-0.9413605,-1.2497864,AR,stairsu
1/8/2020 19:25,65662,-0.3612213,-1.081253,-0.96572876,AR,stairsu
1/8/2020 19:25,65671,-0.4058075,-0.98472595,-0.94252014,AR,stairsu
1/8/2020 19:25,65681,-0.48706055,-0.6823425,-1.1202698,AR,stairsu
1/8/2020 19:25,65692,-0.4559021,-0.7342682,-1.1398163,AR,stairsu
1/8/2020 19:25,65702,-0.54081726,-0.3622589,-0.99320984,AR,stairsu
1/8/2020 19:25,65711,-0.6220703,-0.19670105,-0.8215637,AR,stairsu
1/8/2020 19:25,65721,-0.752182,0.14353943,-0.6822815,AR,stairsu
1/8/2020 19:25,65731,-0.7668457,0.3915558,-0.62913513,AR,stairsu
1/8/2020 19:25,65741,-0.8102112,0.48501587,-0.5717163,AR,stairsu
1/8/2020 19:25,65752,-0.8260956,0.58703613,-0.5533905,AR,stairsu
1/8/2020 19:25,65761,-0.7998352,0.41293335,-0.5106201,AR,stairsu
1/8/2020 19:25,65771,-0.7271271,0.11543274,-0.44221497,AR,stairsu
1/8/2020 19:25,65782,-0.69537354,0.026260376,-0.28948975,AR,stairsu
1/8/2020 19:25,65792,-0.6043396,0.10261536,-0.3719635,AR,stairsu
1/8/2020 19:25,65801,-0.5652466,0.25898743,-0.42448425,AR,stairsu
1/8/2020 19:25,65811,-0.5597534,0.5045624,-0.47213745,AR,stairsu
1/8/2020 19:25,65822,-0.528595,0.7305908,-0.44158936,AR,stairsu
1/8/2020 19:25,65832,-0.49195862,0.95233154,-0.3230896,AR,stairsu
1/8/2020 19:25,65842,-0.4937744,1.0690155,-0.18624878,AR,stairsu
1/8/2020 19:25,65851,-0.34594727,1.0848999,-0.112350464,AR,stairsu
1/8/2020 19:25,65861,0.10180664,1.1697998,-0.09828186,AR,stairsu
1/8/2020 19:25,65871,0.4347229,1.1966858,-0.108062744,AR,stairsu
1/8/2020 19:25,65881,0.69984436,1.2516632,-0.019485474,AR,stairsu
1/8/2020 19:25,65892,0.85684204,1.4428558,0.18759155,AR,stairsu
1/8/2020 19:25,65901,0.6717529,1.917511,0.90534973,AR,stairsu
1/8/2020 19:25,65912,0.5886688,1.7983856,1.1148834,AR,stairsu
1/8/2020 19:25,65921,0.39562988,1.1362,1.5767059,AR,stairsu
1/8/2020 19:25,65931,0.3327179,0.8435974,1.6897278,AR,stairsu
1/8/2020 19:25,65942,0.12013245,-0.0317688,1.9438477,AR,stairsu
1/8/2020 19:25,65951,0.015670776,-0.23091125,1.9988251,AR,stairsu
1/8/2020 19:25,65962,-0.096710205,-0.25230408,1.929184,AR,stairsu
1/8/2020 19:25,65971,-0.25187683,0.04824829,1.5382233,AR,stairsu
1/8/2020 19:25,65981,-0.3355713,-0.08552551,1.0159302,AR,stairsu
1/8/2020 19:25,65992,0.02911377,-0.494812,0.8015137,AR,stairsu
1/8/2020 19:25,66002,0.26856995,-0.07698059,0.50523376,AR,stairsu
1/8/2020 19:25,66011,0.17266846,-0.5675049,-0.006042481,AR,stairsu
1/8/2020 19:25,66021,-0.04234314,-0.7330475,-0.39883423,AR,stairsu
1/8/2020 19:25,66031,-0.3416748,-0.39585876,-0.58148193,AR,stairsu
1/8/2020 19:25,66042,-0.6403961,-0.12463379,-0.72932434,AR,stairsu
1/8/2020 19:25,66051,-0.8908539,-0.002441406,-0.8062897,AR,stairsu
1/8/2020 19:25,66061,-1.0227966,-0.15943909,-0.8160553,AR,stairsu
1/8/2020 19:25,66071,-1.0429535,-0.42700195,-0.68533325,AR,stairsu
1/8/2020 19:25,66082,-1.0405121,-0.58399963,-0.44036865,AR,stairsu
1/8/2020 19:25,66091,-1.0331879,-0.77337646,-0.23207092,AR,stairsu
1/8/2020 19:25,66102,-1.0796051,-1.0720825,-0.031707764,AR,stairsu
1/8/2020 19:25,66111,-1.1694031,-1.2248077,-0.072631836,AR,stairsu
1/8/2020 19:25,66121,-1.3954315,-1.4935913,-0.18624878,AR,stairsu
1/8/2020 19:25,66131,-1.7216339,-1.5986481,-0.08302307,AR,stairsu
1/8/2020 19:25,66142,-2.0747223,-1.8998108,0.17965698,AR,stairsu
1/8/2020 19:25,66151,-2.267746,-2.0329895,0.24806213,AR,stairsu
1/8/2020 19:25,66161,-2.565857,-2.2394562,0.268219,AR,stairsu
1/8/2020 19:25,66171,-2.4864502,-2.4752502,0.35984802,AR,stairsu
1/8/2020 19:25,66181,-2.5731812,-2.466095,0.55410767,AR,stairsu
1/8/2020 19:25,66192,-2.3624268,-2.7715302,0.7043762,AR,stairsu
1/8/2020 19:25,66201,-2.2414856,-2.4813538,1.1332092,AR,stairsu
1/8/2020 19:25,66211,-2.2799683,-2.2651215,1.5076752,AR,stairsu
1/8/2020 19:25,66221,-2.2567444,-2.2082977,1.5669403,AR,stairsu
1/8/2020 19:25,66232,-1.5927429,-1.908371,1.6903229,AR,stairsu
1/8/2020 19:25,66241,-0.7613373,-1.2773285,1.5516663,AR,stairsu
1/8/2020 19:25,66251,0.019943237,-0.5565033,1.6628418,AR,stairsu
1/8/2020 19:25,66262,0.6045532,-0.23457336,1.8357239,AR,stairsu
1/8/2020 19:25,66271,1.4078522,0.06840515,2.204071,AR,stairsu
1/8/2020 19:25,66281,1.9625244,-0.0647583,2.4710236,AR,stairsu
1/8/2020 19:25,66292,2.4017334,0.016479492,2.5791473,AR,stairsu
1/8/2020 19:25,66301,3.2135773,0.03968811,2.683609,AR,stairsu
1/8/2020 19:25,66312,3.8220062,0.06840515,2.6445007,AR,stairsu
1/8/2020 19:25,66321,4.0309296,-0.10752869,2.5015717,AR,stairsu
1/8/2020 19:25,66332,4.2434998,-0.5503998,2.13443,AR,stairsu
1/8/2020 19:25,66341,4.1952515,-0.9499054,1.9090271,AR,stairsu
1/8/2020 19:25,66351,3.8953094,-1.1496582,1.8198395,AR,stairsu
1/8/2020 19:25,66362,3.7071686,-0.96273804,1.9468842,AR,stairsu
1/8/2020 19:25,66371,3.1335602,-0.4459381,2.6603851,AR,stairsu
1/8/2020 19:25,66381,2.8629456,-0.6921234,3.1038818,AR,stairsu
1/8/2020 19:25,66392,2.6106567,-0.7611542,3.6860352,AR,stairsu
1/8/2020 19:25,66401,2.4279938,-0.7648163,4.056839,AR,stairsu
1/8/2020 19:25,66411,2.2911682,-1.052536,4.1387024,AR,stairsu
1/8/2020 19:25,66421,2.1396637,-1.4214935,3.9505463,AR,stairsu
1/8/2020 19:25,66431,1.9417572,-1.7617493,3.5321045,AR,stairsu
1/8/2020 19:25,66441,1.6705322,-1.9059296,2.8375397,AR,stairsu
1/8/2020 19:25,66451,1.5281982,-1.944397,2.3115845,AR,stairsu
1/8/2020 19:25,66462,1.4408264,-1.233963,2.149704,AR,stairsu
1/8/2020 19:25,66471,1.2893372,-1.0690308,2.302414,AR,stairsu
1/8/2020 19:25,66481,1.26857,-1.2877197,2.6133575,AR,stairsu
1/8/2020 19:25,66492,1.3968506,-1.3219299,2.909027,AR,stairsu
1/8/2020 19:25,66501,1.5984344,-1.1655426,2.9523926,AR,stairsu
1/8/2020 19:25,66512,1.5917206,-1.06781,2.634735,AR,stairsu
1/8/2020 19:25,66521,1.3962402,-0.90408325,2.1527557,AR,stairsu
1/8/2020 19:25,66531,1.1573944,-0.64141846,1.6921692,AR,stairsu
1/8/2020 19:25,66542,0.9851227,-0.44898987,1.1961365,AR,stairsu
1/8/2020 19:25,66551,0.8769989,-0.31277466,0.99638367,AR,stairsu
1/8/2020 19:25,66561,0.82629395,-0.1612854,0.8589325,AR,stairsu
1/8/2020 19:25,66572,0.9002228,0.12704468,0.9004669,AR,stairsu
1/8/2020 19:25,66581,1.0901947,0.269989,1.0177612,AR,stairsu
1/8/2020 19:25,66591,1.19281,0.08306885,1.0788574,AR,stairsu
1/8/2020 19:25,66602,1.1323395,-0.0635376,1.1325989,AR,stairsu
1/8/2020 19:25,66611,0.89471436,-0.08979797,1.1826935,AR,stairsu
1/8/2020 19:25,66621,0.5562897,-0.062316895,1.1173248,AR,stairsu
1/8/2020 19:25,66631,0.058441162,0.001220703,1.1943054,AR,stairsu
1/8/2020 19:25,66642,-0.4100952,0.22111511,1.2627258,AR,stairsu
1/8/2020 19:25,66651,-0.6092377,-0.10997009,1.1509247,AR,stairsu
1/8/2020 19:25,66661,-0.53105164,-0.2620697,1.1301575,AR,stairsu
1/8/2020 19:25,66671,-0.28608704,-0.19242859,1.3177032,AR,stairsu
1/8/2020 19:25,66681,-0.19384766,-0.05987549,1.4209442,AR,stairsu
1/8/2020 19:25,66692,-0.31297302,0.19180298,1.4465942,AR,stairsu
1/8/2020 19:25,66701,-0.5878601,0.41659546,1.320755,AR,stairsu
1/8/2020 19:25,66711,-0.83709717,0.736084,1.1845245,AR,stairsu
1/8/2020 19:25,66721,-1.0227966,1.1215363,1.1802521,AR,stairsu
1/8/2020 19:25,66731,-1.0850983,1.4459229,1.1442108,AR,stairsu
1/8/2020 19:25,66742,-1.064331,1.5772552,1.0770111,AR,stairsu
1/8/2020 19:25,66751,-1.1730652,1.631012,1.0079956,AR,stairsu
1/8/2020 19:25,66761,-1.3404388,1.4611816,0.89131165,AR,stairsu
1/8/2020 19:25,66771,-1.4510193,1.0720673,1.0287628,AR,stairsu
1/8/2020 19:25,66781,-1.454071,0.79901123,1.1289368,AR,stairsu
1/8/2020 19:25,66792,-1.4259644,0.36772156,1.188797,AR,stairsu
1/8/2020 19:25,66801,-1.4717865,0.01159668,1.1081696,AR,stairsu
1/8/2020 19:25,66811,-1.6330566,-0.72694397,0.8638153,AR,stairsu
1/8/2020 19:25,66822,-1.6849823,-1.2040405,0.64024353,AR,stairsu
1/8/2020 19:25,66831,-1.6245117,-1.5259552,0.43437195,AR,stairsu
1/8/2020 19:25,66842,-1.4394073,-2.259613,0.25601196,AR,stairsu
1/8/2020 19:25,66851,-1.102829,-2.8894196,0.09779358,AR,stairsu
1/8/2020 19:25,66861,-0.584198,-3.075119,-0.13615417,AR,stairsu
1/8/2020 19:25,66871,-0.112594604,-2.961502,-0.45137024,AR,stairsu
1/8/2020 19:25,66882,0.11891174,-2.918747,-0.83132935,AR,stairsu
1/8/2020 19:25,66891,0.09263611,-3.3316956,-1.1361542,AR,stairsu
1/8/2020 19:25,66903,-0.18774414,-4.3555145,-1.335907,AR,stairsu
1/8/2020 19:25,66912,-0.49928284,-5.303589,-1.4580841,AR,stairsu
1/8/2020 19:25,66921,-0.9555969,-5.8661957,-1.620575,AR,stairsu
1/8/2020 19:25,66932,-2.066162,-5.880249,-1.8710327,AR,stairsu
1/8/2020 19:25,66941,-2.4888916,-5.8539734,-1.9638824,AR,stairsu
1/8/2020 19:25,66952,-3.0912018,-4.7415924,-2.0848389,AR,stairsu
1/8/2020 19:25,66964,-3.4149628,-3.1881409,-2.0970612,AR,stairsu
1/8/2020 19:25,66972,-3.4186249,-1.3934021,-1.9858704,AR,stairsu
1/8/2020 19:25,66981,-3.1590118,-0.22114563,-1.8056641,AR,stairsu
1/8/2020 19:25,66992,-2.0026245,1.2363892,-2.0194702,AR,stairsu
1/8/2020 19:25,67002,-0.23843384,2.3878784,-2.6975403,AR,stairsu
1/8/2020 19:25,67012,0.66441345,2.5198212,-2.6944885,AR,stairsu
1/8/2020 19:25,67021,1.0859222,1.6890411,-2.7079315,AR,stairsu
1/8/2020 19:25,67031,1.467102,0.8423767,-2.7561798,AR,stairsu
1/8/2020 19:25,67042,1.5391846,0.2321167,-2.546051,AR,stairsu
1/8/2020 19:25,67051,1.4194489,-0.31948853,-2.357895,AR,stairsu
1/8/2020 19:25,67061,1.0822449,-1.065979,-1.9785461,AR,stairsu
1/8/2020 19:25,67071,0.8006439,-1.3200989,-1.6217957,AR,stairsu
1/8/2020 19:25,67082,0.5715637,-1.6518097,-1.220459,AR,stairsu
1/8/2020 19:25,67091,0.4035797,-2.3793488,-0.75619507,AR,stairsu
1/8/2020 19:25,67101,0.43778992,-2.6169739,-0.5546112,AR,stairsu
1/8/2020 19:25,67111,0.75115967,-2.5235138,-0.46542358,AR,stairsu
1/8/2020 19:25,67121,1.1775513,-2.2156372,-0.56681824,AR,stairsu
1/8/2020 19:25,67131,1.6143188,-2.4557037,-0.6890106,AR,stairsu
1/8/2020 19:25,67141,2.0950775,-3.0555725,-0.7690277,AR,stairsu
1/8/2020 19:25,67152,2.4237213,-3.2993164,-0.75619507,AR,stairsu
1/8/2020 19:25,67161,2.6650238,-3.4471436,-0.7702484,AR,stairsu
1/8/2020 19:25,67171,2.7816925,-3.6151276,-0.8557739,AR,stairsu
1/8/2020 19:25,67181,2.8122406,-3.819168,-0.9706116,AR,stairsu
1/8/2020 19:25,67191,2.8159027,-3.7873993,-1.0445251,AR,stairsu
1/8/2020 19:25,67202,2.8079681,-3.4465332,-1.0958405,AR,stairsu
1/8/2020 19:25,67211,2.6210327,-3.2767181,-1.093399,AR,stairsu
1/8/2020 19:25,67221,2.036438,-3.2455597,-1.012146,AR,stairsu
1/8/2020 19:25,67231,1.4829865,-3.0861206,-0.9150238,AR,stairsu
1/8/2020 19:25,67241,0.8513489,-2.725708,-0.844162,AR,stairsu
1/8/2020 19:25,67251,0.4133606,-2.7305908,-0.7952881,AR,stairsu
1/8/2020 19:25,67262,0.1537323,-3.0604706,-0.74458313,AR,stairsu
1/8/2020 19:25,67271,0.13113403,-3.5149536,-0.78186035,AR,stairsu
1/8/2020 19:25,67281,0.27896118,-3.8356628,-0.87409973,AR,stairsu
1/8/2020 19:25,67291,0.465271,-3.6493378,-1.0090942,AR,stairsu
1/8/2020 19:25,67301,0.5850067,-2.9914398,-1.1612091,AR,stairsu
1/8/2020 19:25,67311,0.50743103,-2.5650482,-1.1825867,AR,stairsu
1/8/2020 19:25,67321,0.1671753,-1.8674316,-1.0958405,AR,stairsu
1/8/2020 19:25,67332,-0.34899902,-1.3146057,-1.0207062,AR,stairsu
1/8/2020 19:25,67341,-0.67092896,-1.091629,-1.0487976,AR,stairsu
1/8/2020 19:25,67351,-1.0014191,-0.91508484,-1.1483765,AR,stairsu
1/8/2020 19:25,67361,-1.2512665,-0.9413605,-1.2736053,AR,stairsu
1/8/2020 19:25,67371,-1.3318939,-0.98716736,-1.2723846,AR,stairsu
1/8/2020 19:25,67381,-1.2976837,-1.0213776,-1.1025543,AR,stairsu
1/8/2020 19:25,67392,-1.1608582,-0.86317444,-0.8056793,AR,stairsu
1/8/2020 19:25,67401,-1.0710602,-0.6634064,-0.65541077,AR,stairsu
1/8/2020 19:25,67411,-0.96598816,-0.36897278,-0.5179596,AR,stairsu
1/8/2020 19:25,67421,-0.8902283,-0.04032898,-0.45137024,AR,stairsu
1/8/2020 19:25,67432,-0.8664093,0.20646667,-0.45565796,AR,stairsu
1/8/2020 19:25,67441,-0.88534546,0.33840942,-0.46481323,AR,stairsu
1/8/2020 19:25,67452,-0.87312317,0.11972046,-0.41778564,AR,stairsu
1/8/2020 19:25,67461,-0.8138733,-0.111190796,-0.3597412,AR,stairsu
1/8/2020 19:25,67471,-0.5982361,-0.4447174,-0.26994324,AR,stairsu
1/8/2020 19:25,67482,-0.375885,-0.75871277,-0.17892456,AR,stairsu
1/8/2020 19:25,67492,-0.112594604,-0.79597473,-0.1453247,AR,stairsu
1/8/2020 19:25,67501,0.13479614,-0.647522,-0.14837646,AR,stairsu
1/8/2020 19:25,67511,0.31011963,-0.42211914,-0.14471436,AR,stairsu
1/8/2020 19:25,67522,0.34248352,-0.17471313,-0.028045654,AR,stairsu
1/8/2020 19:25,67531,0.25146484,-0.051315308,0.032424927,AR,stairsu
1/8/2020 19:25,67542,0.12562561,-0.078811646,0.010437012,AR,stairsu
1/8/2020 19:25,67551,0.099975586,-0.08125305,-0.00177002,AR,stairsu
1/8/2020 19:25,67561,-0.016082764,0.30419922,-0.1269989,AR,stairsu
1/8/2020 19:25,67572,-0.045410156,0.53938293,-0.20581055,AR,stairsu
1/8/2020 19:25,67581,-0.045410156,0.53938293,-0.20581055,AR,stairsu
1/8/2020 19:25,67591,-0.097335815,0.35002136,-0.3585205,AR,stairsu
1/8/2020 19:25,67601,-0.16329956,0.054351807,-0.2534485,AR,stairsu
1/8/2020 19:25,67611,-0.16697693,0.077560425,-0.1587677,AR,stairsu
1/8/2020 19:25,67621,-0.19445801,5.95E-04,0.05319214,AR,stairsu
1/8/2020 19:25,67631,-0.21583557,-0.1802063,0.21875,AR,stairsu
1/8/2020 19:25,67641,-0.1602478,-0.38302612,0.37023926,AR,stairsu
1/8/2020 19:25,67652,-0.036239624,-0.62065125,0.41789246,AR,stairsu
1/8/2020 19:25,67661,0.087142944,-0.7990265,0.29447937,AR,stairsu
1/8/2020 19:25,67671,0.168396,-0.84239197,0.108795166,AR,stairsu
1/8/2020 19:25,67682,0.168396,-0.84239197,0.108795166,AR,stairsu
1/8/2020 19:25,67691,0.23435974,-0.67807007,-0.09828186,AR,stairsu
1/8/2020 19:25,67701,0.28935242,-0.5497894,-0.08607483,AR,stairsu
1/8/2020 19:25,67711,0.27713013,-0.55711365,-0.10194397,AR,stairsu
1/8/2020 19:25,67722,0.22337341,-0.56199646,-0.1269989,AR,stairsu
1/8/2020 19:25,67731,0.11647034,-0.532074,-0.14593506,AR,stairsu
1/8/2020 19:25,67741,-0.027679443,-0.5149689,-0.15510559,AR,stairsu
1/8/2020 19:25,67751,-0.18589783,-0.508255,-0.15510559,AR,stairsu
1/8/2020 19:25,67762,-0.2262268,-0.46731567,-0.13800049,AR,stairsu
1/8/2020 19:25,67771,-0.2103424,-0.43798828,-0.14654541,AR,stairsu
1/8/2020 19:25,67781,-0.14131165,-0.3292694,-0.16914368,AR,stairsu
1/8/2020 19:25,67791,-8.24E-04,-0.045211792,-0.157547,AR,stairsu
1/8/2020 19:25,67802,0.17266846,0.26205444,-0.1404419,AR,stairsu
1/8/2020 19:25,67811,0.29484558,0.4477539,-0.12516785,AR,stairsu
1/8/2020 19:25,67821,0.35897827,0.5363312,-0.104400635,AR,stairsu
1/8/2020 19:25,67831,0.3852539,0.5705414,-0.14715576,AR,stairsu
1/8/2020 19:25,67841,0.44389343,0.78923035,-0.27423096,AR,stairsu
1/8/2020 19:25,67851,0.45672607,0.78434753,-0.38357544,AR,stairsu
1/8/2020 19:25,67861,0.4151764,0.6743927,-0.5032959,AR,stairsu
1/8/2020 19:25,67872,0.35653687,0.5516052,-0.60531616,AR,stairsu
1/8/2020 19:25,67881,0.27713013,0.49723816,-0.65234375,AR,stairsu
1/8/2020 19:25,67891,0.20687866,0.4795227,-0.6309662,AR,stairsu
1/8/2020 19:25,67901,0.1366272,0.46546936,-0.55033875,AR,stairsu
1/8/2020 19:25,67911,0.08653259,0.41781616,-0.38479614,AR,stairsu
1/8/2020 19:25,67921,0.087753296,0.32008362,-0.22229004,AR,stairsu
1/8/2020 19:25,67931,0.13357544,0.19851685,-0.035369873,AR,stairsu
1/8/2020 19:25,67942,0.2361908,0.12826538,0.07519531,AR,stairsu
1/8/2020 19:25,67951,0.3547058,0.10871887,0.108169556,AR,stairsu
1/8/2020 19:25,67961,0.41029358,0.10688782,0.09474182,AR,stairsu
1/8/2020 19:25,67971,0.52085876,0.109939575,0.051361084,AR,stairsu
1/8/2020 19:25,67981,0.5611725,0.09588623,0.06175232,AR,stairsu
1/8/2020 19:25,67991,0.6057739,0.09651184,0.11305237,AR,stairsu
1/8/2020 19:25,68001,0.6381531,0.06718445,0.1381073,AR,stairsu
1/8/2020 19:25,68011,0.6772461,0.02319336,0.1515503,AR,stairsu
1/8/2020 19:25,68022,0.71084595,-0.010391235,0.1539917,AR,stairsu
1/8/2020 19:25,68031,0.76216125,-0.05253601,0.1356659,AR,stairsu
1/8/2020 19:25,68041,0.78048706,-0.049484253,0.09106445,AR,stairsu
1/8/2020 19:25,68051,0.76216125,-0.016494751,0.04159546,AR,stairsu
1/8/2020 19:25,68061,0.73405457,0.04458618,-0.005447388,AR,stairsu
1/8/2020 19:25,68071,0.69374084,0.13619995,-0.052474976,AR,stairsu
1/8/2020 19:25,68081,0.6338806,0.25961304,-0.092178345,AR,stairsu
1/8/2020 19:25,68092,0.5794983,0.31459045,-0.09950256,AR,stairsu
1/8/2020 19:25,68101,0.5233002,0.3280182,-0.09950256,AR,stairsu
1/8/2020 19:25,68111,0.4640503,0.31092834,-0.10256958,AR,stairsu
1/8/2020 19:25,68121,0.40541077,0.26693726,-0.09461975,AR,stairsu
1/8/2020 19:25,68131,0.363266,0.20646667,-0.072021484,AR,stairsu
1/8/2020 19:25,68142,0.3522644,0.15515137,-0.057357788,AR,stairsu
1/8/2020 19:25,68151,0.39562988,0.052520752,-0.04208374,AR,stairsu
1/8/2020 19:25,68161,0.48420715,-0.029327393,-0.053085327,AR,stairsu
1/8/2020 19:25,68171,0.6063843,-0.0953064,-0.07385254,AR,stairsu
1/8/2020 19:25,68181,0.7383423,-0.14967346,-0.10501099,AR,stairsu
1/8/2020 19:25,68191,0.85806274,-0.17349243,-0.1404419,AR,stairsu
1/8/2020 19:25,68202,0.91181946,-0.19364929,-0.16242981,AR,stairsu
1/8/2020 19:25,68211,0.9020386,-0.23091125,-0.15815735,AR,stairsu
1/8/2020 19:25,68221,0.78842163,-0.19975281,-0.10379028,AR,stairsu
1/8/2020 19:25,68231,0.6687012,-0.145401,-0.036590576,AR,stairsu
1/8/2020 19:25,68241,0.5740051,-0.08491516,0.0385437,AR,stairsu
1/8/2020 19:25,68252,0.5190277,-0.029937744,0.09291077,AR,stairsu
1/8/2020 19:25,68261,0.51841736,0.018920898,0.12834167,AR,stairsu
1/8/2020 19:25,68271,0.5385742,0.04396057,0.13322449,AR,stairsu
1/8/2020 19:25,68281,0.5801239,0.08062744,0.11795044,AR,stairsu
1/8/2020 19:25,68292,0.6564789,0.07940674,0.056243896,AR,stairsu
1/8/2020 19:25,68301,0.6919098,-0.025054932,-0.020706177,AR,stairsu
1/8/2020 19:25,68311,0.6845856,-0.1136322,-0.06225586,AR,stairsu
1/8/2020 19:25,68321,0.6638031,-0.22358704,-0.10256958,AR,stairsu
1/8/2020 19:25,68331,0.65830994,-0.25230408,-0.11172485,AR,stairsu
1/8/2020 19:25,68342,0.6320343,-0.31155396,-0.10379028,AR,stairsu
1/8/2020 19:25,68351,0.6216583,-0.3243866,-0.072021484,AR,stairsu
1/8/2020 19:25,68361,0.597229,-0.3097229,-0.035369873,AR,stairsu
1/8/2020 19:25,68371,0.5410309,-0.24984741,-0.011550903,AR,stairsu
1/8/2020 19:25,68381,0.4481659,-0.1655426,-0.007888794,AR,stairsu
1/8/2020 19:25,68392,0.3339386,-0.04826355,-0.014602661,AR,stairsu
1/8/2020 19:25,68401,0.21542358,0.085510254,-0.029266357,AR,stairsu
1/8/2020 19:25,68412,0.09875488,0.19119263,-0.03353882,AR,stairsu
1/8/2020 19:25,68421,0.016281128,0.24555969,-0.032928467,AR,stairsu
1/8/2020 19:25,68431,-0.084503174,0.25227356,0.005554199,AR,stairsu
1/8/2020 19:25,68442,-0.08938599,0.15820312,0.04647827,AR,stairsu
1/8/2020 19:25,68451,-0.059448242,0.0665741,0.06175232,AR,stairsu
1/8/2020 19:25,68461,-0.030136108,-0.017730713,0.048919678,AR,stairsu
1/8/2020 19:25,68471,-0.008758545,-0.06842041,0.028152466,AR,stairsu
1/8/2020 19:25,68482,0.008956909,-0.04826355,0.009841919,AR,stairsu
1/8/2020 19:25,68491,0.005279541,0.02381897,-0.009109497,AR,stairsu
1/8/2020 19:25,68502,-0.028305054,0.12948608,-0.02192688,AR,stairsu
1/8/2020 19:25,68511,-0.049682617,0.21012878,-0.023757935,AR,stairsu
1/8/2020 19:25,68521,-0.04296875,0.25776672,-0.01826477,AR,stairsu
1/8/2020 19:25,68531,-0.016693115,0.26083374,-5.49E-04,AR,stairsu
1/8/2020 19:25,68542,0.017501831,0.22540283,0.01777649,AR,stairsu
1/8/2020 19:25,68551,0.043167114,0.17041016,0.025100708,AR,stairsu
1/8/2020 19:25,68561,0.028503418,0.08856201,0.007400513,AR,stairsu
1/8/2020 19:25,68571,-0.04234314,0.02381897,-0.017044067,AR,stairsu
1/8/2020 19:25,68583,-0.1602478,-0.039093018,-0.051254272,AR,stairsu
1/8/2020 19:25,68592,-0.29586792,-0.078201294,-0.08239746,AR,stairsu
1/8/2020 19:25,68601,-0.43452454,-0.062316895,-0.10745239,AR,stairsu
1/8/2020 19:25,68612,-0.4840088,0.014648438,-0.09524536,AR,stairsu
1/8/2020 19:25,68621,-0.4730072,0.114212036,-0.048812866,AR,stairsu
1/8/2020 19:25,68632,-0.41253662,0.17286682,0.009216309,AR,stairsu
1/8/2020 19:25,68641,-0.3575592,0.17591858,0.05441284,AR,stairsu
1/8/2020 19:25,68651,-0.3038025,0.15026855,0.08557129,AR,stairsu
1/8/2020 19:25,68662,-0.26715088,0.114212036,0.1063385,AR,stairsu
1/8/2020 19:25,68672,-0.23721313,0.086120605,0.11427307,AR,stairsu
1/8/2020 19:25,68681,-0.19689941,0.086120605,0.108795166,AR,stairsu
1/8/2020 19:25,68691,-0.1773529,0.0519104,0.11550903,AR,stairsu
1/8/2020 19:25,68701,-0.13948059,0.09651184,0.13505554,AR,stairsu
1/8/2020 19:25,68712,0.01322937,0.23577881,0.19003296,AR,stairsu
1/8/2020 19:25,68721,0.23313904,0.34451294,0.16192627,AR,stairsu
1/8/2020 19:25,68732,0.38586426,0.022583008,0.124053955,AR,stairsu
1/8/2020 19:25,68741,0.4200592,-0.145401,0.14666748,AR,stairsu
1/8/2020 19:25,68751,0.38220215,-0.25534058,0.17658997,AR,stairsu
1/8/2020 19:25,68762,0.30827332,-0.2584076,0.18269348,AR,stairsu
1/8/2020 19:25,68771,0.22032166,-0.17227173,0.16621399,AR,stairsu
1/8/2020 19:25,68781,0.13113403,-0.06842041,0.1381073,AR,stairsu
1/8/2020 19:25,68791,0.04133606,0.07940674,0.108169556,AR,stairsu
1/8/2020 19:25,68801,0.007125855,0.15270996,0.0904541,AR,stairsu
1/8/2020 19:25,68811,0.018127441,0.1832428,0.08679199,AR,stairsu
1/8/2020 19:25,68822,0.07003784,0.17591858,0.09840393,AR,stairsu
1/8/2020 19:25,68831,0.12869263,0.12338257,0.1051178,AR,stairsu
1/8/2020 19:25,68841,0.15434265,0.046417236,0.09718323,AR,stairsu
1/8/2020 19:25,68851,0.13723755,0.01586914,0.036102295,AR,stairsu
1/8/2020 19:25,68861,0.107299805,0.07084656,-0.05003357,AR,stairsu
1/8/2020 19:25,68872,0.05354309,0.13497925,-0.13739014,AR,stairsu
1/8/2020 19:25,68881,-0.001419067,0.18263245,-0.18197632,AR,stairsu
1/8/2020 19:25,68891,-0.02218628,0.19485474,-0.18319702,AR,stairsu
1/8/2020 19:25,68901,-0.032577515,0.19607544,-0.14593506,AR,stairsu
1/8/2020 19:25,68911,-0.011199951,0.1979065,-0.049423218,AR,stairsu
1/8/2020 19:25,68922,-0.021575928,0.18751526,0.007400513,AR,stairsu
1/8/2020 19:25,68931,-0.116256714,0.12338257,0.052581787,AR,stairsu
1/8/2020 19:25,68941,-0.15168762,0.12887573,0.047088623,AR,stairsu
1/8/2020 19:25,68951,-0.18345642,0.13864136,0.014724731,AR,stairsu
1/8/2020 19:25,68961,-0.2066803,0.118499756,-0.020706177,AR,stairsu
1/8/2020 19:25,68972,-0.22988892,0.06535339,-0.05857849,AR,stairsu
1/8/2020 19:25,68981,-0.2427063,-0.014053345,-0.11050415,AR,stairsu
